Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Lesotho,LSO,30-Jul-20,71.3
Lesotho,LSO,31-Jul-20,71.3
Lesotho,LSO,01-Aug-20,71.3
Lesotho,LSO,02-Aug-20,71.3
Liberia,LBR,01-Jan-20,0
Liberia,LBR,02-Jan-20,0
Liberia,LBR,03-Jan-20,0
Liberia,LBR,04-Jan-20,0
Liberia,LBR,05-Jan-20,0
Liberia,LBR,06-Jan-20,0
Liberia,LBR,07-Jan-20,0
Liberia,LBR,08-Jan-20,0
Liberia,LBR,09-Jan-20,0
Liberia,LBR,10-Jan-20,0
Liberia,LBR,11-Jan-20,0
Liberia,LBR,12-Jan-20,0
Liberia,LBR,13-Jan-20,0
Liberia,LBR,14-Jan-20,0
Liberia,LBR,15-Jan-20,0
Liberia,LBR,16-Jan-20,0
Liberia,LBR,17-Jan-20,0
Liberia,LBR,18-Jan-20,0
Liberia,LBR,19-Jan-20,0
Liberia,LBR,20-Jan-20,0
Liberia,LBR,21-Jan-20,0
Liberia,LBR,22-Jan-20,0
Liberia,LBR,23-Jan-20,0
Liberia,LBR,24-Jan-20,0
Liberia,LBR,25-Jan-20,0
Liberia,LBR,26-Jan-20,0
Liberia,LBR,27-Jan-20,0
Liberia,LBR,28-Jan-20,0
Liberia,LBR,29-Jan-20,5.56
Liberia,LBR,30-Jan-20,5.56
Liberia,LBR,31-Jan-20,5.56
Liberia,LBR,01-Feb-20,5.56
Liberia,LBR,02-Feb-20,5.56
Liberia,LBR,03-Feb-20,5.56
Liberia,LBR,04-Feb-20,5.56
Liberia,LBR,05-Feb-20,5.56
Liberia,LBR,06-Feb-20,5.56
Liberia,LBR,07-Feb-20,5.56
Liberia,LBR,08-Feb-20,5.56
Liberia,LBR,09-Feb-20,5.56
Liberia,LBR,10-Feb-20,5.56
Liberia,LBR,11-Feb-20,5.56
Liberia,LBR,12-Feb-20,5.56
Liberia,LBR,13-Feb-20,5.56
Liberia,LBR,14-Feb-20,5.56
Liberia,LBR,15-Feb-20,5.56
Liberia,LBR,16-Feb-20,5.56
Liberia,LBR,17-Feb-20,5.56
Liberia,LBR,18-Feb-20,5.56
Liberia,LBR,19-Feb-20,5.56
Liberia,LBR,20-Feb-20,5.56
Liberia,LBR,21-Feb-20,5.56
Liberia,LBR,22-Feb-20,5.56
Liberia,LBR,23-Feb-20,5.56
Liberia,LBR,24-Feb-20,5.56
Liberia,LBR,25-Feb-20,5.56
Liberia,LBR,26-Feb-20,5.56
Liberia,LBR,27-Feb-20,5.56
Liberia,LBR,28-Feb-20,5.56
Liberia,LBR,29-Feb-20,5.56
Liberia,LBR,01-Mar-20,5.56
Liberia,LBR,02-Mar-20,5.56
Liberia,LBR,03-Mar-20,5.56
Liberia,LBR,04-Mar-20,5.56
Liberia,LBR,05-Mar-20,5.56
Liberia,LBR,06-Mar-20,5.56
Liberia,LBR,07-Mar-20,5.56
Liberia,LBR,08-Mar-20,5.56
Liberia,LBR,09-Mar-20,5.56
Liberia,LBR,10-Mar-20,11.11
Liberia,LBR,11-Mar-20,11.11
Liberia,LBR,12-Mar-20,11.11
Liberia,LBR,13-Mar-20,11.11
Liberia,LBR,14-Mar-20,11.11
Liberia,LBR,15-Mar-20,11.11
Liberia,LBR,16-Mar-20,13.89
Liberia,LBR,17-Mar-20,30.56
Liberia,LBR,18-Mar-20,30.56
Liberia,LBR,19-Mar-20,30.56
Liberia,LBR,20-Mar-20,30.56
Liberia,LBR,21-Mar-20,44.44
Liberia,LBR,22-Mar-20,74.07
Liberia,LBR,23-Mar-20,74.07
Liberia,LBR,24-Mar-20,79.63
Liberia,LBR,25-Mar-20,79.63
Liberia,LBR,26-Mar-20,79.63
Liberia,LBR,27-Mar-20,79.63
Liberia,LBR,28-Mar-20,79.63
Liberia,LBR,29-Mar-20,79.63
Liberia,LBR,30-Mar-20,79.63
Liberia,LBR,31-Mar-20,79.63
Liberia,LBR,01-Apr-20,79.63
Liberia,LBR,02-Apr-20,79.63
Liberia,LBR,03-Apr-20,79.63
Liberia,LBR,04-Apr-20,79.63
Liberia,LBR,05-Apr-20,79.63
Liberia,LBR,06-Apr-20,79.63
Liberia,LBR,07-Apr-20,79.63
Liberia,LBR,08-Apr-20,81.48
Liberia,LBR,09-Apr-20,81.48
Liberia,LBR,10-Apr-20,84.26
Liberia,LBR,11-Apr-20,84.26
Liberia,LBR,12-Apr-20,87.96
Liberia,LBR,13-Apr-20,87.96
Liberia,LBR,14-Apr-20,87.96
Liberia,LBR,15-Apr-20,87.96
Liberia,LBR,16-Apr-20,87.96
Liberia,LBR,17-Apr-20,87.96
Liberia,LBR,18-Apr-20,87.96
Liberia,LBR,19-Apr-20,87.96
Liberia,LBR,20-Apr-20,87.96
Liberia,LBR,21-Apr-20,87.96
Liberia,LBR,22-Apr-20,87.96
Liberia,LBR,23-Apr-20,87.96
Liberia,LBR,24-Apr-20,87.96
Liberia,LBR,25-Apr-20,87.96
Liberia,LBR,26-Apr-20,87.96
Liberia,LBR,27-Apr-20,87.96
Liberia,LBR,28-Apr-20,87.96
Liberia,LBR,29-Apr-20,87.96
Liberia,LBR,30-Apr-20,87.96
Liberia,LBR,01-May-20,87.96
Liberia,LBR,02-May-20,87.96
Liberia,LBR,03-May-20,87.96
Liberia,LBR,04-May-20,87.96
Liberia,LBR,05-May-20,87.96
Liberia,LBR,06-May-20,87.96
Liberia,LBR,07-May-20,87.96
Liberia,LBR,08-May-20,87.96
Liberia,LBR,09-May-20,87.96
Liberia,LBR,10-May-20,87.96
Liberia,LBR,11-May-20,87.96
Liberia,LBR,12-May-20,87.96
Liberia,LBR,13-May-20,87.96
Liberia,LBR,14-May-20,87.96
Liberia,LBR,15-May-20,87.96
Liberia,LBR,16-May-20,87.96
Liberia,LBR,17-May-20,87.96
Liberia,LBR,18-May-20,87.96
Liberia,LBR,19-May-20,87.96
Liberia,LBR,20-May-20,87.96
Liberia,LBR,21-May-20,87.96
Liberia,LBR,22-May-20,87.96
Liberia,LBR,23-May-20,84.26
Liberia,LBR,24-May-20,84.26
Liberia,LBR,25-May-20,84.26
Liberia,LBR,26-May-20,84.26
Liberia,LBR,27-May-20,84.26
Liberia,LBR,28-May-20,84.26
Liberia,LBR,29-May-20,84.26
Liberia,LBR,30-May-20,84.26
Liberia,LBR,31-May-20,84.26
Liberia,LBR,01-Jun-20,84.26
Liberia,LBR,02-Jun-20,84.26
Liberia,LBR,03-Jun-20,84.26
Liberia,LBR,04-Jun-20,87.04
Liberia,LBR,05-Jun-20,79.63
Liberia,LBR,06-Jun-20,79.63
Liberia,LBR,07-Jun-20,79.63
Liberia,LBR,08-Jun-20,79.63
Liberia,LBR,09-Jun-20,79.63
Liberia,LBR,10-Jun-20,79.63
Liberia,LBR,11-Jun-20,79.63
Liberia,LBR,12-Jun-20,79.63
Liberia,LBR,13-Jun-20,79.63
Liberia,LBR,14-Jun-20,79.63
Liberia,LBR,15-Jun-20,79.63
Liberia,LBR,16-Jun-20,79.63
Liberia,LBR,17-Jun-20,79.63
Liberia,LBR,18-Jun-20,79.63
Liberia,LBR,19-Jun-20,79.63
Liberia,LBR,20-Jun-20,79.63
Liberia,LBR,21-Jun-20,79.63
Liberia,LBR,22-Jun-20,79.63
Liberia,LBR,23-Jun-20,79.63
Liberia,LBR,24-Jun-20,79.63
Liberia,LBR,25-Jun-20,79.63
Liberia,LBR,26-Jun-20,79.63
Liberia,LBR,27-Jun-20,79.63
Liberia,LBR,28-Jun-20,79.63
Liberia,LBR,29-Jun-20,75.93
Liberia,LBR,30-Jun-20,75.93
Liberia,LBR,01-Jul-20,75.93
Liberia,LBR,02-Jul-20,75.93
Liberia,LBR,03-Jul-20,75.93
Liberia,LBR,04-Jul-20,75.93
Liberia,LBR,05-Jul-20,75.93
Liberia,LBR,06-Jul-20,75.93
Liberia,LBR,07-Jul-20,75.93
Liberia,LBR,08-Jul-20,75.93
Liberia,LBR,09-Jul-20,73.15
Liberia,LBR,10-Jul-20,73.15
Liberia,LBR,11-Jul-20,73.15
Liberia,LBR,12-Jul-20,73.15
Liberia,LBR,13-Jul-20,73.15
Liberia,LBR,14-Jul-20,73.15
Liberia,LBR,15-Jul-20,73.15
Liberia,LBR,16-Jul-20,73.15
Liberia,LBR,17-Jul-20,67.59
Liberia,LBR,18-Jul-20,67.59
Liberia,LBR,19-Jul-20,67.59
Liberia,LBR,20-Jul-20,67.59
Liberia,LBR,21-Jul-20,67.59
Liberia,LBR,22-Jul-20,67.59
Liberia,LBR,23-Jul-20,67.59
Liberia,LBR,24-Jul-20,67.59
Liberia,LBR,25-Jul-20,67.59
Liberia,LBR,26-Jul-20,67.59
Liberia,LBR,27-Jul-20,67.59
Liberia,LBR,28-Jul-20,67.59
Liberia,LBR,29-Jul-20,67.59
Liberia,LBR,30-Jul-20,67.59
Liberia,LBR,31-Jul-20,67.59
Liberia,LBR,01-Aug-20,67.59
Liberia,LBR,02-Aug-20,67.59
Liberia,LBR,03-Aug-20,67.59
Liberia,LBR,04-Aug-20,67.59
Liberia,LBR,05-Aug-20,67.59
Liberia,LBR,06-Aug-20,67.59
Liberia,LBR,07-Aug-20,67.59
Liberia,LBR,08-Aug-20,67.59
Liberia,LBR,09-Aug-20,67.59
Libya,LBY,01-Jan-20,0
Libya,LBY,02-Jan-20,0
Libya,LBY,03-Jan-20,0
Libya,LBY,04-Jan-20,0
Libya,LBY,05-Jan-20,0
Libya,LBY,06-Jan-20,0
Libya,LBY,07-Jan-20,0
Libya,LBY,08-Jan-20,0
Libya,LBY,09-Jan-20,0
Libya,LBY,10-Jan-20,0
Libya,LBY,11-Jan-20,0
Libya,LBY,12-Jan-20,0
Libya,LBY,13-Jan-20,0
Libya,LBY,14-Jan-20,0
Libya,LBY,15-Jan-20,0
Libya,LBY,16-Jan-20,0
Libya,LBY,17-Jan-20,0
Libya,LBY,18-Jan-20,0
Libya,LBY,19-Jan-20,0
Libya,LBY,20-Jan-20,0
Libya,LBY,21-Jan-20,0
Libya,LBY,22-Jan-20,0
Libya,LBY,23-Jan-20,0
Libya,LBY,24-Jan-20,0
Libya,LBY,25-Jan-20,0
Libya,LBY,26-Jan-20,0
Libya,LBY,27-Jan-20,0
Libya,LBY,28-Jan-20,0
Libya,LBY,29-Jan-20,0
Libya,LBY,30-Jan-20,0
Libya,LBY,31-Jan-20,0
Libya,LBY,01-Feb-20,0
Libya,LBY,02-Feb-20,0
Libya,LBY,03-Feb-20,0
Libya,LBY,04-Feb-20,0
Libya,LBY,05-Feb-20,0
Libya,LBY,06-Feb-20,0
Libya,LBY,07-Feb-20,0
Libya,LBY,08-Feb-20,0
Libya,LBY,09-Feb-20,0
Libya,LBY,10-Feb-20,5.56
Libya,LBY,11-Feb-20,5.56
Libya,LBY,12-Feb-20,5.56
Libya,LBY,13-Feb-20,5.56
Libya,LBY,14-Feb-20,5.56
Libya,LBY,15-Feb-20,5.56
Libya,LBY,16-Feb-20,5.56
Libya,LBY,17-Feb-20,5.56
Libya,LBY,18-Feb-20,5.56
Libya,LBY,19-Feb-20,5.56
Libya,LBY,20-Feb-20,5.56
Libya,LBY,21-Feb-20,5.56
Libya,LBY,22-Feb-20,5.56
Libya,LBY,23-Feb-20,5.56
Libya,LBY,24-Feb-20,5.56
Libya,LBY,25-Feb-20,5.56
Libya,LBY,26-Feb-20,5.56
Libya,LBY,27-Feb-20,5.56
Libya,LBY,28-Feb-20,5.56
Libya,LBY,29-Feb-20,5.56
Libya,LBY,01-Mar-20,5.56
Libya,LBY,02-Mar-20,5.56
Libya,LBY,03-Mar-20,5.56
Libya,LBY,04-Mar-20,5.56
Libya,LBY,05-Mar-20,5.56
Libya,LBY,06-Mar-20,5.56
Libya,LBY,07-Mar-20,5.56
Libya,LBY,08-Mar-20,5.56
Libya,LBY,09-Mar-20,5.56
Libya,LBY,10-Mar-20,5.56
Libya,LBY,11-Mar-20,5.56
Libya,LBY,12-Mar-20,5.56
Libya,LBY,13-Mar-20,5.56
Libya,LBY,14-Mar-20,23.15
Libya,LBY,15-Mar-20,34.26
Libya,LBY,16-Mar-20,39.81
Libya,LBY,17-Mar-20,39.81
Libya,LBY,18-Mar-20,39.81
Libya,LBY,19-Mar-20,39.81
Libya,LBY,20-Mar-20,39.81
Libya,LBY,21-Mar-20,39.81
Libya,LBY,22-Mar-20,77.78
Libya,LBY,23-Mar-20,77.78
Libya,LBY,24-Mar-20,90.74
Libya,LBY,25-Mar-20,90.74
Libya,LBY,26-Mar-20,90.74
Libya,LBY,27-Mar-20,90.74
Libya,LBY,28-Mar-20,90.74
Libya,LBY,29-Mar-20,90.74
Libya,LBY,30-Mar-20,90.74
Libya,LBY,31-Mar-20,90.74
Libya,LBY,01-Apr-20,90.74
Libya,LBY,02-Apr-20,90.74
Libya,LBY,03-Apr-20,90.74
Libya,LBY,04-Apr-20,90.74
Libya,LBY,05-Apr-20,90.74
Libya,LBY,06-Apr-20,90.74
Libya,LBY,07-Apr-20,90.74
Libya,LBY,08-Apr-20,88.89
Libya,LBY,09-Apr-20,88.89
Libya,LBY,10-Apr-20,88.89
Libya,LBY,11-Apr-20,88.89
Libya,LBY,12-Apr-20,88.89
Libya,LBY,13-Apr-20,88.89
Libya,LBY,14-Apr-20,88.89
Libya,LBY,15-Apr-20,88.89
Libya,LBY,16-Apr-20,96.3
Libya,LBY,17-Apr-20,100
Libya,LBY,18-Apr-20,100
Libya,LBY,19-Apr-20,100
Libya,LBY,20-Apr-20,100
Libya,LBY,21-Apr-20,100
Libya,LBY,22-Apr-20,100
Libya,LBY,23-Apr-20,100
Libya,LBY,24-Apr-20,100
Libya,LBY,25-Apr-20,100
Libya,LBY,26-Apr-20,100
Libya,LBY,27-Apr-20,100
Libya,LBY,28-Apr-20,100
Libya,LBY,29-Apr-20,100
Libya,LBY,30-Apr-20,100
Libya,LBY,01-May-20,100
Libya,LBY,02-May-20,100
Libya,LBY,03-May-20,100
Libya,LBY,04-May-20,100
Libya,LBY,05-May-20,100
Libya,LBY,06-May-20,100
Libya,LBY,07-May-20,100
Libya,LBY,08-May-20,100
Libya,LBY,09-May-20,100
Libya,LBY,10-May-20,100
Libya,LBY,11-May-20,100
Libya,LBY,12-May-20,100
Libya,LBY,13-May-20,100
Libya,LBY,14-May-20,100
Libya,LBY,15-May-20,100
Libya,LBY,16-May-20,100
Libya,LBY,17-May-20,100
Libya,LBY,18-May-20,100
Libya,LBY,19-May-20,100
Libya,LBY,20-May-20,100
Libya,LBY,21-May-20,100
Libya,LBY,22-May-20,100
Libya,LBY,23-May-20,100
Libya,LBY,24-May-20,100
Libya,LBY,25-May-20,100
Libya,LBY,26-May-20,100
Libya,LBY,27-May-20,100
Libya,LBY,28-May-20,93.52
Libya,LBY,29-May-20,93.52
Libya,LBY,30-May-20,93.52
Libya,LBY,31-May-20,93.52
Libya,LBY,01-Jun-20,93.52
Libya,LBY,02-Jun-20,93.52
Libya,LBY,03-Jun-20,93.52
Libya,LBY,04-Jun-20,93.52
Libya,LBY,05-Jun-20,93.52
Libya,LBY,06-Jun-20,93.52
Libya,LBY,07-Jun-20,93.52
Libya,LBY,08-Jun-20,93.52
Libya,LBY,09-Jun-20,93.52
Libya,LBY,10-Jun-20,93.52
Libya,LBY,11-Jun-20,93.52
Libya,LBY,12-Jun-20,93.52
Libya,LBY,13-Jun-20,93.52
Libya,LBY,14-Jun-20,93.52
Libya,LBY,15-Jun-20,93.52
Libya,LBY,16-Jun-20,93.52
Libya,LBY,17-Jun-20,93.52
Libya,LBY,18-Jun-20,93.52
Libya,LBY,19-Jun-20,93.52
Libya,LBY,20-Jun-20,93.52
Libya,LBY,21-Jun-20,93.52
Libya,LBY,22-Jun-20,93.52
Libya,LBY,23-Jun-20,93.52
Libya,LBY,24-Jun-20,93.52
Libya,LBY,25-Jun-20,93.52
Libya,LBY,26-Jun-20,96.3
Libya,LBY,27-Jun-20,94.44
Libya,LBY,28-Jun-20,94.44
Libya,LBY,29-Jun-20,94.44
Libya,LBY,30-Jun-20,94.44
Libya,LBY,01-Jul-20,94.44
Libya,LBY,02-Jul-20,94.44
Libya,LBY,03-Jul-20,94.44
Libya,LBY,04-Jul-20,94.44
Libya,LBY,05-Jul-20,94.44
Libya,LBY,06-Jul-20,94.44
Libya,LBY,07-Jul-20,90.74
Libya,LBY,08-Jul-20,90.74
Libya,LBY,09-Jul-20,90.74
Libya,LBY,10-Jul-20,90.74
Libya,LBY,11-Jul-20,90.74
Libya,LBY,12-Jul-20,90.74
Libya,LBY,13-Jul-20,90.74
Libya,LBY,14-Jul-20,90.74
Libya,LBY,15-Jul-20,90.74
Libya,LBY,16-Jul-20,90.74
Libya,LBY,17-Jul-20,90.74
Libya,LBY,18-Jul-20,90.74
Libya,LBY,19-Jul-20,90.74
Libya,LBY,20-Jul-20,90.74
Libya,LBY,21-Jul-20,90.74
Libya,LBY,22-Jul-20,90.74
Libya,LBY,23-Jul-20,90.74
Libya,LBY,24-Jul-20,90.74
Libya,LBY,25-Jul-20,90.74
Libya,LBY,26-Jul-20,90.74
Libya,LBY,27-Jul-20,87.96
Libya,LBY,28-Jul-20,87.96
Libya,LBY,29-Jul-20,87.96
Libya,LBY,30-Jul-20,87.96
Libya,LBY,31-Jul-20,87.96
Libya,LBY,01-Aug-20,87.96
Libya,LBY,02-Aug-20,87.96
Libya,LBY,03-Aug-20,87.96
Libya,LBY,04-Aug-20,87.96
Libya,LBY,05-Aug-20,87.96
Libya,LBY,06-Aug-20,87.96
Lithuania,LTU,01-Jan-20,0
Lithuania,LTU,02-Jan-20,0
Lithuania,LTU,03-Jan-20,0
Lithuania,LTU,04-Jan-20,0
Lithuania,LTU,05-Jan-20,0
Lithuania,LTU,06-Jan-20,0
Lithuania,LTU,07-Jan-20,0
Lithuania,LTU,08-Jan-20,0
Lithuania,LTU,09-Jan-20,0
Lithuania,LTU,10-Jan-20,0
Lithuania,LTU,11-Jan-20,0
Lithuania,LTU,12-Jan-20,0
Lithuania,LTU,13-Jan-20,0
Lithuania,LTU,14-Jan-20,0
Lithuania,LTU,15-Jan-20,0
Lithuania,LTU,16-Jan-20,0
Lithuania,LTU,17-Jan-20,0
Lithuania,LTU,18-Jan-20,0
Lithuania,LTU,19-Jan-20,0
Lithuania,LTU,20-Jan-20,0
Lithuania,LTU,21-Jan-20,0
Lithuania,LTU,22-Jan-20,0
Lithuania,LTU,23-Jan-20,0
Lithuania,LTU,24-Jan-20,0
Lithuania,LTU,25-Jan-20,0
Lithuania,LTU,26-Jan-20,0
Lithuania,LTU,27-Jan-20,0
Lithuania,LTU,28-Jan-20,0
Lithuania,LTU,29-Jan-20,0
Lithuania,LTU,30-Jan-20,0
Lithuania,LTU,31-Jan-20,0
Lithuania,LTU,01-Feb-20,0
Lithuania,LTU,02-Feb-20,0
Lithuania,LTU,03-Feb-20,0
Lithuania,LTU,04-Feb-20,0
Lithuania,LTU,05-Feb-20,0
Lithuania,LTU,06-Feb-20,0
Lithuania,LTU,07-Feb-20,0
Lithuania,LTU,08-Feb-20,0
Lithuania,LTU,09-Feb-20,0
Lithuania,LTU,10-Feb-20,0
Lithuania,LTU,11-Feb-20,0
Lithuania,LTU,12-Feb-20,0
Lithuania,LTU,13-Feb-20,0
Lithuania,LTU,14-Feb-20,0
Lithuania,LTU,15-Feb-20,0
Lithuania,LTU,16-Feb-20,0
Lithuania,LTU,17-Feb-20,0
Lithuania,LTU,18-Feb-20,0
Lithuania,LTU,19-Feb-20,0
Lithuania,LTU,20-Feb-20,0
Lithuania,LTU,21-Feb-20,0
Lithuania,LTU,22-Feb-20,0
Lithuania,LTU,23-Feb-20,0
Lithuania,LTU,24-Feb-20,0
Lithuania,LTU,25-Feb-20,0
Lithuania,LTU,26-Feb-20,5.56
Lithuania,LTU,27-Feb-20,5.56
Lithuania,LTU,28-Feb-20,11.11
Lithuania,LTU,29-Feb-20,11.11
Lithuania,LTU,01-Mar-20,11.11
Lithuania,LTU,02-Mar-20,11.11
Lithuania,LTU,03-Mar-20,11.11
Lithuania,LTU,04-Mar-20,11.11
Lithuania,LTU,05-Mar-20,11.11
Lithuania,LTU,06-Mar-20,11.11
Lithuania,LTU,07-Mar-20,11.11
Lithuania,LTU,08-Mar-20,11.11
Lithuania,LTU,09-Mar-20,11.11
Lithuania,LTU,10-Mar-20,11.11
Lithuania,LTU,11-Mar-20,11.11
Lithuania,LTU,12-Mar-20,30.56
Lithuania,LTU,13-Mar-20,47.22
Lithuania,LTU,14-Mar-20,47.22
Lithuania,LTU,15-Mar-20,47.22
Lithuania,LTU,16-Mar-20,81.48
Lithuania,LTU,17-Mar-20,81.48
Lithuania,LTU,18-Mar-20,81.48
Lithuania,LTU,19-Mar-20,81.48
Lithuania,LTU,20-Mar-20,81.48
Lithuania,LTU,21-Mar-20,81.48
Lithuania,LTU,22-Mar-20,81.48
Lithuania,LTU,23-Mar-20,81.48
Lithuania,LTU,24-Mar-20,81.48
Lithuania,LTU,25-Mar-20,81.48
Lithuania,LTU,26-Mar-20,81.48
Lithuania,LTU,27-Mar-20,81.48
Lithuania,LTU,28-Mar-20,81.48
Lithuania,LTU,29-Mar-20,81.48
Lithuania,LTU,30-Mar-20,81.48
Lithuania,LTU,31-Mar-20,81.48
Lithuania,LTU,01-Apr-20,81.48
Lithuania,LTU,02-Apr-20,81.48
Lithuania,LTU,03-Apr-20,81.48
Lithuania,LTU,04-Apr-20,81.48
Lithuania,LTU,05-Apr-20,81.48
Lithuania,LTU,06-Apr-20,81.48
Lithuania,LTU,07-Apr-20,81.48
Lithuania,LTU,08-Apr-20,81.48
Lithuania,LTU,09-Apr-20,81.48
Lithuania,LTU,10-Apr-20,87.04
Lithuania,LTU,11-Apr-20,87.04
Lithuania,LTU,12-Apr-20,87.04
Lithuania,LTU,13-Apr-20,87.04
Lithuania,LTU,14-Apr-20,81.48
Lithuania,LTU,15-Apr-20,81.48
Lithuania,LTU,16-Apr-20,81.48
Lithuania,LTU,17-Apr-20,81.48
Lithuania,LTU,18-Apr-20,81.48
Lithuania,LTU,19-Apr-20,81.48
Lithuania,LTU,20-Apr-20,81.48
Lithuania,LTU,21-Apr-20,81.48
Lithuania,LTU,22-Apr-20,81.48
Lithuania,LTU,23-Apr-20,81.48
Lithuania,LTU,24-Apr-20,81.48
Lithuania,LTU,25-Apr-20,81.48
Lithuania,LTU,26-Apr-20,81.48
Lithuania,LTU,27-Apr-20,77.78
Lithuania,LTU,28-Apr-20,77.78
Lithuania,LTU,29-Apr-20,77.78
Lithuania,LTU,30-Apr-20,77.78
Lithuania,LTU,01-May-20,77.78
Lithuania,LTU,02-May-20,77.78
Lithuania,LTU,03-May-20,77.78
Lithuania,LTU,04-May-20,77.78
Lithuania,LTU,05-May-20,77.78
Lithuania,LTU,06-May-20,77.78
Lithuania,LTU,07-May-20,77.78
Lithuania,LTU,08-May-20,77.78
Lithuania,LTU,09-May-20,77.78
Lithuania,LTU,10-May-20,77.78
Lithuania,LTU,11-May-20,75
Lithuania,LTU,12-May-20,75
Lithuania,LTU,13-May-20,75
Lithuania,LTU,14-May-20,75
Lithuania,LTU,15-May-20,75
Lithuania,LTU,16-May-20,75
Lithuania,LTU,17-May-20,75
Lithuania,LTU,18-May-20,71.3
Lithuania,LTU,19-May-20,71.3
Lithuania,LTU,20-May-20,71.3
Lithuania,LTU,21-May-20,71.3
Lithuania,LTU,22-May-20,71.3
Lithuania,LTU,23-May-20,71.3
Lithuania,LTU,24-May-20,71.3
Lithuania,LTU,25-May-20,71.3
Lithuania,LTU,26-May-20,71.3
Lithuania,LTU,27-May-20,71.3
Lithuania,LTU,28-May-20,71.3
Lithuania,LTU,29-May-20,71.3
Lithuania,LTU,30-May-20,63.89
Lithuania,LTU,31-May-20,63.89
Lithuania,LTU,01-Jun-20,52.78
Lithuania,LTU,02-Jun-20,52.78
Lithuania,LTU,03-Jun-20,52.78
Lithuania,LTU,04-Jun-20,52.78
Lithuania,LTU,05-Jun-20,52.78
Lithuania,LTU,06-Jun-20,52.78
Lithuania,LTU,07-Jun-20,52.78
Lithuania,LTU,08-Jun-20,52.78
Lithuania,LTU,09-Jun-20,52.78
Lithuania,LTU,10-Jun-20,52.78
Lithuania,LTU,11-Jun-20,52.78
Lithuania,LTU,12-Jun-20,52.78
Lithuania,LTU,13-Jun-20,52.78
Lithuania,LTU,14-Jun-20,52.78
Lithuania,LTU,15-Jun-20,52.78
Lithuania,LTU,16-Jun-20,52.78
Lithuania,LTU,17-Jun-20,30.56
Lithuania,LTU,18-Jun-20,30.56
Lithuania,LTU,19-Jun-20,30.56
Lithuania,LTU,20-Jun-20,30.56
Lithuania,LTU,21-Jun-20,30.56
Lithuania,LTU,22-Jun-20,30.56
Lithuania,LTU,23-Jun-20,30.56
Lithuania,LTU,24-Jun-20,30.56
Lithuania,LTU,25-Jun-20,30.56
Lithuania,LTU,26-Jun-20,30.56
Lithuania,LTU,27-Jun-20,30.56
Lithuania,LTU,28-Jun-20,30.56
Lithuania,LTU,29-Jun-20,27.78
Lithuania,LTU,30-Jun-20,27.78
Lithuania,LTU,01-Jul-20,27.78
Lithuania,LTU,02-Jul-20,27.78
Lithuania,LTU,03-Jul-20,27.78
Lithuania,LTU,04-Jul-20,27.78
Lithuania,LTU,05-Jul-20,27.78
Lithuania,LTU,06-Jul-20,27.78
Lithuania,LTU,07-Jul-20,27.78
Lithuania,LTU,08-Jul-20,27.78
Lithuania,LTU,09-Jul-20,27.78
Lithuania,LTU,10-Jul-20,27.78
Lithuania,LTU,11-Jul-20,27.78
Lithuania,LTU,12-Jul-20,27.78
Lithuania,LTU,13-Jul-20,27.78
Lithuania,LTU,14-Jul-20,27.78
Lithuania,LTU,15-Jul-20,27.78
Lithuania,LTU,16-Jul-20,27.78
Lithuania,LTU,17-Jul-20,27.78
Lithuania,LTU,18-Jul-20,27.78
Lithuania,LTU,19-Jul-20,27.78
Lithuania,LTU,20-Jul-20,27.78
Lithuania,LTU,21-Jul-20,27.78
Lithuania,LTU,22-Jul-20,27.78
Lithuania,LTU,23-Jul-20,27.78
Lithuania,LTU,24-Jul-20,27.78
Lithuania,LTU,25-Jul-20,27.78
Lithuania,LTU,26-Jul-20,27.78
Lithuania,LTU,27-Jul-20,30.56
Lithuania,LTU,28-Jul-20,30.56
Lithuania,LTU,29-Jul-20,30.56
Lithuania,LTU,30-Jul-20,30.56
Lithuania,LTU,31-Jul-20,30.56
Lithuania,LTU,01-Aug-20,30.56
Lithuania,LTU,02-Aug-20,30.56
Lithuania,LTU,03-Aug-20,30.56
Lithuania,LTU,04-Aug-20,30.56
Lithuania,LTU,05-Aug-20,30.56
Lithuania,LTU,06-Aug-20,30.56
Luxembourg,LUX,01-Jan-20,0
Luxembourg,LUX,02-Jan-20,0
Luxembourg,LUX,03-Jan-20,0
Luxembourg,LUX,04-Jan-20,0
Luxembourg,LUX,05-Jan-20,0
Luxembourg,LUX,06-Jan-20,0
Luxembourg,LUX,07-Jan-20,0
Luxembourg,LUX,08-Jan-20,0
Luxembourg,LUX,09-Jan-20,0
Luxembourg,LUX,10-Jan-20,0
Luxembourg,LUX,11-Jan-20,0
Luxembourg,LUX,12-Jan-20,0
Luxembourg,LUX,13-Jan-20,0
Luxembourg,LUX,14-Jan-20,0
Luxembourg,LUX,15-Jan-20,0
Luxembourg,LUX,16-Jan-20,0
Luxembourg,LUX,17-Jan-20,0
Luxembourg,LUX,18-Jan-20,0
Luxembourg,LUX,19-Jan-20,0
Luxembourg,LUX,20-Jan-20,0
Luxembourg,LUX,21-Jan-20,0
Luxembourg,LUX,22-Jan-20,0
Luxembourg,LUX,23-Jan-20,0
Luxembourg,LUX,24-Jan-20,0
Luxembourg,LUX,25-Jan-20,0
